mp_name,work,category,state,constituency,ida,city,ward,block,village,recommended_date,allocation_amount,ida_approval,status,house,work_age_days,recommendation_year,recommendation_month,location_key,work_normalized,amount_percentile
Gulam Ali (NRS),WS/MP839/2023-2024/25885 - Lighting of public spaces,Normal/Others,Jammu And Kashmir,Nominated Rajya Sabha,DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA,Unknown,Unknown,BHAWAL KHERA,Sisauwa,2023-09-25,243000,Approved by IDA,Sanctioned,Rajya Sabha,1079,2023,9,Jammu And Kashmir|Nominated Rajya Sabha|BHAWAL KHERA|Sisauwa,ws/mp839/2023-2024/25885 - lighting of public spaces,0.3199
Gulam Ali (NRS),WS/MP839/2023-2024/25884 - Lighting of public spaces,Normal/Others,Jammu And Kashmir,Nominated Rajya Sabha,DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA,Unknown,Unknown,BHAWAL KHERA,Sisauwa,2023-09-25,243000,Approved by IDA,Sanctioned,Rajya Sabha,1079,2023,9,Jammu And Kashmir|Nominated Rajya Sabha|BHAWAL KHERA|Sisauwa,ws/mp839/2023-2024/25884 - lighting of public spaces,0.3199
SHRI. Rakesh Sinha,NA - Installing hand pumps,Normal/Others,Bihar,Nominated Rajya Sabha,District Collector BALRAMPUR_IDA,Unknown,Unknown,BALRAMPUR,Bardar,2023-09-25,120000,Action Pending,Unsanctioned,Rajya Sabha,1079,2023,9,Bihar|Nominated Rajya Sabha|BALRAMPUR|Bardar,na - installing hand pumps,0.1047
Shri Abhishek Banerjee,"NA - Construction of roads, approach roads, link roads and pathways",Normal/Others,West Bengal,DIAMOND HARBOUR,DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA,Maheshtala,"Ward-2,3,10",Unknown,Unknown,2023-09-25,2500000,Action Pending,Unsanctioned,Lok Sabha,1079,2023,9,West Bengal|DIAMOND HARBOUR|Unknown|Unknown,"na - construction of roads, approach roads, link roads and pathways",0.9795
SHRI. Rakesh Sinha,NA - Installing hand pumps,Normal/Others,Bihar,Nominated Rajya Sabha,District Collector BALRAMPUR_IDA,Unknown,Unknown,BALRAMPUR,Sarangpur,2023-09-25,120000,Action Pending,Unsanctioned,Rajya Sabha,1079,2023,9,Bihar|Nominated Rajya Sabha|BALRAMPUR|Sarangpur,na - installing hand pumps,0.1047
SHRI. Rakesh Sinha,NA - Installing hand pumps,Normal/Others,Bihar,Nominated Rajya Sabha,District Collector BALRAMPUR_IDA,Unknown,Unknown,RAMCHANDRAPUR,Anirudhpur,2023-09-25,120000,Action Pending,Unsanctioned,Rajya Sabha,1079,2023,9,Bihar|Nominated Rajya Sabha|RAMCHANDRAPUR|Anirudhpur,na - installing hand pumps,0.1047
SHRI. Rakesh Sinha,NA - Installing hand pumps,Normal/Others,Bihar,Nominated Rajya Sabha,District Collector BALRAMPUR_IDA,Unknown,Unknown,RAMCHANDRAPUR,Chunapather,2023-09-25,120000,Action Pending,Unsanctioned,Rajya Sabha,1079,2023,9,Bihar|Nominated Rajya Sabha|RAMCHANDRAPUR|Chunapather,na - installing hand pumps,0.1047
SHRI. Rakesh Sinha,NA - Installing hand pumps,Normal/Others,Bihar,Nominated Rajya Sabha,District Collector BALRAMPUR_IDA,Unknown,Unknown,RAMCHANDRAPUR,Bishanpur,2023-09-25,120000,Action Pending,Unsanctioned,Rajya Sabha,1079,2023,9,Bihar|Nominated Rajya Sabha|RAMCHANDRAPUR|Bishanpur,na - installing hand pumps,0.1047
SHRI. Rakesh Sinha,NA - Installing hand pumps,Normal/Others,Bihar,Nominated Rajya Sabha,District Collector BALRAMPUR_IDA,Unknown,Unknown,RAMCHANDRAPUR,Cherwadih,2023-09-25,120000,Action Pending,Unsanctioned,Rajya Sabha,1079,2023,9,Bihar|Nominated Rajya Sabha|RAMCHANDRAPUR|Cherwadih,na - installing hand pumps,0.1047
SHRI. Rakesh Sinha,NA - Installing hand pumps,Normal/Others,Bihar,Nominated Rajya Sabha,District Collector BALRAMPUR_IDA,Unknown,Unknown,RAMCHANDRAPUR,Ramchandrapur,2023-09-25,120000,Action Pending,Unsanctioned,Rajya Sabha,1079,2023,9,Bihar|Nominated Rajya Sabha|RAMCHANDRAPUR|Ramchandrapur,na - installing hand pumps,0.1047
SHRI. Rakesh Sinha,NA - Installing hand pumps,Normal/Others,Bihar,Nominated Rajya Sabha,District Collector BALRAMPUR_IDA,Unknown,Unknown,BALRAMPUR,Bada,2023-09-25,120000,Action Pending,Unsanctioned,Rajya Sabha,1079,2023,9,Bihar|Nominated Rajya Sabha|BALRAMPUR|Bada,na - installing hand pumps,0.1047
SHRI. Rakesh Sinha,NA - Installing hand pumps,Normal/Others,Bihar,Nominated Rajya Sabha,District Collector BALRAMPUR_IDA,Unknown,Unknown,RAMCHANDRAPUR,Bhitarchura,2023-09-25,120000,Action Pending,Unsanctioned,Rajya Sabha,1079,2023,9,Bihar|Nominated Rajya Sabha|RAMCHANDRAPUR|Bhitarchura,na - installing hand pumps,0.1047
SHRI. Rakesh Sinha,NA - Installing hand pumps,Normal/Others,Bihar,Nominated Rajya Sabha,District Collector BALRAMPUR_IDA,Unknown,Unknown,RAMCHANDRAPUR,Deogai,2023-09-25,120000,Action Pending,Unsanctioned,Rajya Sabha,1079,2023,9,Bihar|Nominated Rajya Sabha|RAMCHANDRAPUR|Deogai,na - installing hand pumps,0.1047
Gulam Ali (NRS),WS/MP839/2023-2024/25917 - Lighting of public spaces,Normal/Others,Jammu And Kashmir,Nominated Rajya Sabha,DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA,Unknown,Unknown,BHAWAL KHERA,Chhitepur,2023-09-25,243000,Approved by IDA,Sanctioned,Rajya Sabha,1079,2023,9,Jammu And Kashmir|Nominated Rajya Sabha|BHAWAL KHERA|Chhitepur,ws/mp839/2023-2024/25917 - lighting of public spaces,0.3199
Gulam Ali (NRS),WS/MP839/2023-2024/25915 - Lighting of public spaces,Normal/Others,Jammu And Kashmir,Nominated Rajya Sabha,DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA,Unknown,Unknown,BHAWAL KHERA,Katia Kammu,2023-09-25,243000,Approved by IDA,Sanctioned,Rajya Sabha,1079,2023,9,Jammu And Kashmir|Nominated Rajya Sabha|BHAWAL KHERA|Katia Kammu,ws/mp839/2023-2024/25915 - lighting of public spaces,0.3199
Soyam Babu Rao,"NA - Construction of roads, approach roads, link roads and pathways",Normal/Others,Telangana,ADILABAD(ST),DISTRICT COLLECTOR ADILABAD_IDA,Unknown,Unknown,Gadiguda,Jhari,2023-09-25,400000,Action Pending,Unsanctioned,Lok Sabha,1079,2023,9,Telangana|ADILABAD(ST)|Gadiguda|Jhari,"na - construction of roads, approach roads, link roads and pathways",0.5197
Soyam Babu Rao,"NA - Construction of roads, approach roads, link roads and pathways",Normal/Others,Telangana,ADILABAD(ST),DISTRICT COLLECTOR ADILABAD_IDA,Unknown,Unknown,Gadiguda,Jhari,2023-09-25,250000,Action Pending,Unsanctioned,Lok Sabha,1079,2023,9,Telangana|ADILABAD(ST)|Gadiguda|Jhari,"na - construction of roads, approach roads, link roads and pathways",0.3534
Soyam Babu Rao,"NA - Construction of roads, approach roads, link roads and pathways",Normal/Others,Telangana,ADILABAD(ST),DISTRICT COLLECTOR ADILABAD_IDA,Unknown,Unknown,NARNOOR,Mahagaon,2023-09-25,250000,Action Pending,Unsanctioned,Lok Sabha,1079,2023,9,Telangana|ADILABAD(ST)|NARNOOR|Mahagaon,"na - construction of roads, approach roads, link roads and pathways",0.3534
Soyam Babu Rao,"NA - Construction of roads, approach roads, link roads and pathways",Normal/Others,Telangana,ADILABAD(ST),DISTRICT COLLECTOR ADILABAD_IDA,Unknown,Unknown,Gadiguda,Lokari (B),2023-09-25,250000,Action Pending,Unsanctioned,Lok Sabha,1079,2023,9,Telangana|ADILABAD(ST)|Gadiguda|Lokari (B),"na - construction of roads, approach roads, link roads and pathways",0.3534
Soyam Babu Rao,"NA - Construction of roads, approach roads, link roads and pathways",Normal/Others,Telangana,ADILABAD(ST),DISTRICT COLLECTOR ADILABAD_IDA,Unknown,Unknown,Gadiguda,Khandow,2023-09-25,250000,Action Pending,Unsanctioned,Lok Sabha,1079,2023,9,Telangana|ADILABAD(ST)|Gadiguda|Khandow,"na - construction of roads, approach roads, link roads and pathways",0.3534
Soyam Babu Rao,"NA - Construction of roads, approach roads, link roads and pathways",Normal/Others,Telangana,ADILABAD(ST),DISTRICT COLLECTOR ADILABAD_IDA,Unknown,Unknown,Gadiguda,Paraswada (K),2023-09-25,250000,Action Pending,Unsanctioned,Lok Sabha,1079,2023,9,Telangana|ADILABAD(ST)|Gadiguda|Paraswada (K),"na - construction of roads, approach roads, link roads and pathways",0.3534
Soyam Babu Rao,"WS/MP462/2023-2024/25925 - Construction of roads, approach roads, link roads and pathways",Normal/Others,Telangana,ADILABAD(ST),DISTRICT COLLECTOR ADILABAD_IDA,Unknown,Unknown,ICHODA,Salyada,2023-09-25,250000,Approved by IDA,Sanctioned,Lok Sabha,1079,2023,9,Telangana|ADILABAD(ST)|ICHODA|Salyada,"ws/mp462/2023-2024/25925 - construction of roads, approach roads, link roads and pathways",0.3534
Soyam Babu Rao,"NA - Construction of roads, approach roads, link roads and pathways",Normal/Others,Telangana,ADILABAD(ST),DISTRICT COLLECTOR ADILABAD_IDA,Unknown,Unknown,GUDIHATNUR,Tosham,2023-09-25,250000,Action Pending,Unsanctioned,Lok Sabha,1079,2023,9,Telangana|ADILABAD(ST)|GUDIHATNUR|Tosham,"na - construction of roads, approach roads, link roads and pathways",0.3534
Soyam Babu Rao,"NA - Construction of roads, approach roads, link roads and pathways",Normal/Others,Telangana,ADILABAD(ST),DISTRICT COLLECTOR ADILABAD_IDA,Unknown,Unknown,Sirikonda,Neradigonda,2023-09-25,250000,Action Pending,Unsanctioned,Lok Sabha,1079,2023,9,Telangana|ADILABAD(ST)|Sirikonda|Neradigonda,"na - construction of roads, approach roads, link roads and pathways",0.3534
Soyam Babu Rao,NA - Construction of culverts and bridges,Normal/Others,Telangana,ADILABAD(ST),DISTRICT COLLECTOR ADILABAD_IDA,Unknown,Unknown,Sirikonda,Narayanapur,2023-09-25,300000,Action Pending,Unsanctioned,Lok Sabha,1079,2023,9,Telangana|ADILABAD(ST)|Sirikonda|Narayanapur,na - construction of culverts and bridges,0.4381
Soyam Babu Rao,NA - Construction of public libraries and reading rooms,Normal/Others,Telangana,ADILABAD(ST),DISTRICT COLLECTOR ADILABAD_IDA,Unknown,Unknown,ICHODA,Dhaba Khurd,2023-09-25,250000,Action Pending,Unsanctioned,Lok Sabha,1079,2023,9,Telangana|ADILABAD(ST)|ICHODA|Dhaba Khurd,na - construction of public libraries and reading rooms,0.3534
Soyam Babu Rao,NA - Construction of common work sheds/ common covered sitting area,Normal/Others,Telangana,ADILABAD(ST),DISTRICT COLLECTOR ADILABAD_IDA,Unknown,Unknown,BOATH,Pardi (Khurd),2023-09-25,300000,Action Pending,Unsanctioned,Lok Sabha,1079,2023,9,Telangana|ADILABAD(ST)|BOATH|Pardi (Khurd),na - construction of common work sheds/ common covered sitting area,0.4381
Soyam Babu Rao,NA - Construction of common work sheds/ common covered sitting area,Normal/Others,Telangana,ADILABAD(ST),DISTRICT COLLECTOR ADILABAD_IDA,Unknown,Unknown,BOATH,Pardi (Buzurg),2023-09-25,250000,Action Pending,Unsanctioned,Lok Sabha,1079,2023,9,Telangana|ADILABAD(ST)|BOATH|Pardi (Buzurg),na - construction of common work sheds/ common covered sitting area,0.3534
Ramulu Pothuganti,NA - Construction of buildings for community cultural activities,Normal/Others,Telangana,NAGARKURNOOL(SC),DISTRICT COLLECTOR RANGAREDDY_IDA,Unknown,Unknown,TALAKONDAPALLE,Chandradana,2023-09-25,500000,Action Pending,Unsanctioned,Lok Sabha,1079,2023,9,Telangana|NAGARKURNOOL(SC)|TALAKONDAPALLE|Chandradana,na - construction of buildings for community cultural activities,0.6623
SHRI. Rakesh Sinha,NA - Installing hand pumps,Normal/Others,Bihar,Nominated Rajya Sabha,District Collector BALRAMPUR_IDA,Unknown,Unknown,RAMCHANDRAPUR,Trikunda,2023-09-25,120000,Action Pending,Unsanctioned,Rajya Sabha,1079,2023,9,Bihar|Nominated Rajya Sabha|RAMCHANDRAPUR|Trikunda,na - installing hand pumps,0.1047
Gulam Ali (NRS),WS/MP839/2023-2024/25948 - Lighting of public spaces,Normal/Others,Jammu And Kashmir,Nominated Rajya Sabha,DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA,Unknown,Unknown,BHAWAL KHERA,Chhitepur,2023-09-25,243000,Approved by IDA,Sanctioned,Rajya Sabha,1079,2023,9,Jammu And Kashmir|Nominated Rajya Sabha|BHAWAL KHERA|Chhitepur,ws/mp839/2023-2024/25948 - lighting of public spaces,0.3199
Gulam Ali (NRS),WS/MP839/2023-2024/25953 - Lighting of public spaces,Normal/Others,Jammu And Kashmir,Nominated Rajya Sabha,DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA,Unknown,Unknown,BHAWAL KHERA,Chhitepur,2023-09-25,243000,Approved by IDA,Sanctioned,Rajya Sabha,1079,2023,9,Jammu And Kashmir|Nominated Rajya Sabha|BHAWAL KHERA|Chhitepur,ws/mp839/2023-2024/25953 - lighting of public spaces,0.3199
SHRI. Rakesh Sinha,NA - Installing hand pumps,Normal/Others,Bihar,Nominated Rajya Sabha,District Collector BALRAMPUR_IDA,Unknown,Unknown,RAMCHANDRAPUR,Bhitiyahi,2023-09-25,120000,Action Pending,Unsanctioned,Rajya Sabha,1079,2023,9,Bihar|Nominated Rajya Sabha|RAMCHANDRAPUR|Bhitiyahi,na - installing hand pumps,0.1047
SHRI. Rakesh Sinha,NA - Installing hand pumps,Normal/Others,Bihar,Nominated Rajya Sabha,District Collector BALRAMPUR_IDA,Unknown,Unknown,RAMCHANDRAPUR,Kanakpur,2023-09-25,120000,Action Pending,Unsanctioned,Rajya Sabha,1079,2023,9,Bihar|Nominated Rajya Sabha|RAMCHANDRAPUR|Kanakpur,na - installing hand pumps,0.1047
SHRI. Rakesh Sinha,NA - Installing hand pumps,Normal/Others,Bihar,Nominated Rajya Sabha,District Collector BALRAMPUR_IDA,Unknown,Unknown,RAMCHANDRAPUR,Kushfar,2023-09-25,120000,Action Pending,Unsanctioned,Rajya Sabha,1079,2023,9,Bihar|Nominated Rajya Sabha|RAMCHANDRAPUR|Kushfar,na - installing hand pumps,0.1047
SHRI. Rakesh Sinha,NA - Installing hand pumps,Normal/Others,Bihar,Nominated Rajya Sabha,District Collector BALRAMPUR_IDA,Unknown,Unknown,RAMCHANDRAPUR,Jhara,2023-09-25,120000,Action Pending,Unsanctioned,Rajya Sabha,1079,2023,9,Bihar|Nominated Rajya Sabha|RAMCHANDRAPUR|Jhara,na - installing hand pumps,0.1047
SHRI. Rakesh Sinha,NA - Installing hand pumps,Normal/Others,Bihar,Nominated Rajya Sabha,District Collector BALRAMPUR_IDA,Unknown,Unknown,RAMCHANDRAPUR,Mahavirganj,2023-09-25,120000,Action Pending,Unsanctioned,Rajya Sabha,1079,2023,9,Bihar|Nominated Rajya Sabha|RAMCHANDRAPUR|Mahavirganj,na - installing hand pumps,0.1047
SHRI. Rakesh Sinha,NA - Installing hand pumps,Normal/Others,Bihar,Nominated Rajya Sabha,District Collector BALRAMPUR_IDA,Unknown,Unknown,RAMCHANDRAPUR,Chaki,2023-09-25,120000,Action Pending,Unsanctioned,Rajya Sabha,1079,2023,9,Bihar|Nominated Rajya Sabha|RAMCHANDRAPUR|Chaki,na - installing hand pumps,0.1047
SHRI. Rakesh Sinha,NA - Installing hand pumps,Normal/Others,Bihar,Nominated Rajya Sabha,District Collector BALRAMPUR_IDA,Unknown,Unknown,RAMCHANDRAPUR,Vijaynagar,2023-09-25,120000,Action Pending,Unsanctioned,Rajya Sabha,1079,2023,9,Bihar|Nominated Rajya Sabha|RAMCHANDRAPUR|Vijaynagar,na - installing hand pumps,0.1047
SHRI. Rakesh Sinha,NA - Installing hand pumps,Normal/Others,Bihar,Nominated Rajya Sabha,District Collector BALRAMPUR_IDA,Unknown,Unknown,RAMCHANDRAPUR,Bhala,2023-09-25,120000,Action Pending,Unsanctioned,Rajya Sabha,1079,2023,9,Bihar|Nominated Rajya Sabha|RAMCHANDRAPUR|Bhala,na - installing hand pumps,0.1047
SHRI. Rakesh Sinha,NA - Installing hand pumps,Normal/Others,Bihar,Nominated Rajya Sabha,District Collector BALRAMPUR_IDA,Unknown,Unknown,RAMCHANDRAPUR,Palgi,2023-09-25,120000,Action Pending,Unsanctioned,Rajya Sabha,1079,2023,9,Bihar|Nominated Rajya Sabha|RAMCHANDRAPUR|Palgi,na - installing hand pumps,0.1047
SHRI. Rakesh Sinha,NA - Installing hand pumps,Normal/Others,Bihar,Nominated Rajya Sabha,District Collector BALRAMPUR_IDA,Unknown,Unknown,RAMCHANDRAPUR,Kewali,2023-09-25,120000,Action Pending,Unsanctioned,Rajya Sabha,1079,2023,9,Bihar|Nominated Rajya Sabha|RAMCHANDRAPUR|Kewali,na - installing hand pumps,0.1047
SHRI. Rakesh Sinha,NA - Installing hand pumps,Normal/Others,Bihar,Nominated Rajya Sabha,District Collector BALRAMPUR_IDA,Unknown,Unknown,RAMCHANDRAPUR,Parhiyadih,2023-09-25,120000,Action Pending,Unsanctioned,Rajya Sabha,1079,2023,9,Bihar|Nominated Rajya Sabha|RAMCHANDRAPUR|Parhiyadih,na - installing hand pumps,0.1047
Gulam Ali (NRS),WS/MP839/2023-2024/25954 - Lighting of public spaces,Normal/Others,Jammu And Kashmir,Nominated Rajya Sabha,DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA,Unknown,Unknown,BHAWAL KHERA,Chhitepur,2023-09-25,243000,Approved by IDA,Sanctioned,Rajya Sabha,1079,2023,9,Jammu And Kashmir|Nominated Rajya Sabha|BHAWAL KHERA|Chhitepur,ws/mp839/2023-2024/25954 - lighting of public spaces,0.3199
SHRI. Rakesh Sinha,NA - Installing hand pumps,Normal/Others,Bihar,Nominated Rajya Sabha,District Collector BALRAMPUR_IDA,Unknown,Unknown,RAMCHANDRAPUR,Pipraul,2023-09-25,120000,Action Pending,Unsanctioned,Rajya Sabha,1079,2023,9,Bihar|Nominated Rajya Sabha|RAMCHANDRAPUR|Pipraul,na - installing hand pumps,0.1047
SHRI. Rakesh Sinha,NA - Installing hand pumps,Normal/Others,Bihar,Nominated Rajya Sabha,District Collector BALRAMPUR_IDA,Unknown,Unknown,RAMCHANDRAPUR,Chiniya,2023-09-25,120000,Action Pending,Unsanctioned,Rajya Sabha,1079,2023,9,Bihar|Nominated Rajya Sabha|RAMCHANDRAPUR|Chiniya,na - installing hand pumps,0.1047
SHRI. Rakesh Sinha,NA - Installing hand pumps,Normal/Others,Bihar,Nominated Rajya Sabha,District Collector BALRAMPUR_IDA,Unknown,Unknown,RAMCHANDRAPUR,Gamhariya,2023-09-25,120000,Action Pending,Unsanctioned,Rajya Sabha,1079,2023,9,Bihar|Nominated Rajya Sabha|RAMCHANDRAPUR|Gamhariya,na - installing hand pumps,0.1047
SHRI. Rakesh Sinha,NA - Installing hand pumps,Normal/Others,Bihar,Nominated Rajya Sabha,District Collector BALRAMPUR_IDA,Unknown,Unknown,RAMCHANDRAPUR,Tikidiri,2023-09-25,120000,Action Pending,Unsanctioned,Rajya Sabha,1079,2023,9,Bihar|Nominated Rajya Sabha|RAMCHANDRAPUR|Tikidiri,na - installing hand pumps,0.1047
SHRI. Rakesh Sinha,NA - Installing hand pumps,Normal/Others,Bihar,Nominated Rajya Sabha,District Collector BALRAMPUR_IDA,Unknown,Unknown,RAMCHANDRAPUR,Fulwar,2023-09-25,120000,Action Pending,Unsanctioned,Rajya Sabha,1079,2023,9,Bihar|Nominated Rajya Sabha|RAMCHANDRAPUR|Fulwar,na - installing hand pumps,0.1047
SHRI. Rakesh Sinha,NA - Installing hand pumps,Normal/Others,Bihar,Nominated Rajya Sabha,District Collector BALRAMPUR_IDA,Unknown,Unknown,RAMCHANDRAPUR,Chhatarpur,2023-09-25,120000,Action Pending,Unsanctioned,Rajya Sabha,1079,2023,9,Bihar|Nominated Rajya Sabha|RAMCHANDRAPUR|Chhatarpur,na - installing hand pumps,0.1047
SHRI. Rakesh Sinha,NA - Installing hand pumps,Normal/Others,Bihar,Nominated Rajya Sabha,District Collector BALRAMPUR_IDA,Unknown,Unknown,RAMCHANDRAPUR,Minwakhand,2023-09-25,120000,Action Pending,Unsanctioned,Rajya Sabha,1079,2023,9,Bihar|Nominated Rajya Sabha|RAMCHANDRAPUR|Minwakhand,na - installing hand pumps,0.1047
SHRI. Rakesh Sinha,NA - Installing hand pumps,Normal/Others,Bihar,Nominated Rajya Sabha,District Collector BALRAMPUR_IDA,Unknown,Unknown,RAMCHANDRAPUR,Indrapur,2023-09-25,120000,Action Pending,Unsanctioned,Rajya Sabha,1079,2023,9,Bihar|Nominated Rajya Sabha|RAMCHANDRAPUR|Indrapur,na - installing hand pumps,0.1047
SHRI. Rakesh Sinha,NA - Installing hand pumps,Normal/Others,Bihar,Nominated Rajya Sabha,District Collector BALRAMPUR_IDA,Unknown,Unknown,RAMCHANDRAPUR,Nilkanthpur,2023-09-25,120000,Action Pending,Unsanctioned,Rajya Sabha,1079,2023,9,Bihar|Nominated Rajya Sabha|RAMCHANDRAPUR|Nilkanthpur,na - installing hand pumps,0.1047
SHRI. Rakesh Sinha,NA - Installing hand pumps,Normal/Others,Bihar,Nominated Rajya Sabha,District Collector BALRAMPUR_IDA,Unknown,Unknown,RAMCHANDRAPUR,Hariharpur,2023-09-25,120000,Action Pending,Unsanctioned,Rajya Sabha,1079,2023,9,Bihar|Nominated Rajya Sabha|RAMCHANDRAPUR|Hariharpur,na - installing hand pumps,0.1047
SHRI. Rakesh Sinha,NA - Installing hand pumps,Normal/Others,Bihar,Nominated Rajya Sabha,District Collector BALRAMPUR_IDA,Unknown,Unknown,RAMCHANDRAPUR,Kalikapur,2023-09-25,120000,Action Pending,Unsanctioned,Rajya Sabha,1079,2023,9,Bihar|Nominated Rajya Sabha|RAMCHANDRAPUR|Kalikapur,na - installing hand pumps,0.1047
SHRI. Rakesh Sinha,NA - Installing hand pumps,Normal/Others,Bihar,Nominated Rajya Sabha,District Collector BALRAMPUR_IDA,Unknown,Unknown,RAMCHANDRAPUR,Pachawal,2023-09-25,120000,Action Pending,Unsanctioned,Rajya Sabha,1079,2023,9,Bihar|Nominated Rajya Sabha|RAMCHANDRAPUR|Pachawal,na - installing hand pumps,0.1047
SHRI. Rakesh Sinha,NA - Installing hand pumps,Normal/Others,Bihar,Nominated Rajya Sabha,District Collector BALRAMPUR_IDA,Unknown,Unknown,BALRAMPUR,Nawadih Kalan,2023-09-25,120000,Action Pending,Unsanctioned,Rajya Sabha,1079,2023,9,Bihar|Nominated Rajya Sabha|BALRAMPUR|Nawadih Kalan,na - installing hand pumps,0.1047
SHRI. Rakesh Sinha,NA - Installing hand pumps,Normal/Others,Bihar,Nominated Rajya Sabha,District Collector BALRAMPUR_IDA,Unknown,Unknown,BALRAMPUR,Dhanwar Kalan,2023-09-25,120000,Action Pending,Unsanctioned,Rajya Sabha,1079,2023,9,Bihar|Nominated Rajya Sabha|BALRAMPUR|Dhanwar Kalan,na - installing hand pumps,0.1047
Shri Abhishek Banerjee,"NA - Construction of roads, approach roads, link roads and pathways",Normal/Others,West Bengal,DIAMOND HARBOUR,DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA,Maheshtala,Ward-23,Unknown,Unknown,2023-09-25,200000,Action Pending,Unsanctioned,Lok Sabha,1079,2023,9,West Bengal|DIAMOND HARBOUR|Unknown|Unknown,"na - construction of roads, approach roads, link roads and pathways",0.25
Shri Abhishek Banerjee,"NA - Construction of roads, approach roads, link roads and pathways",Normal/Others,West Bengal,DIAMOND HARBOUR,DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA,Maheshtala,Ward-22,Unknown,Unknown,2023-09-25,200000,Action Pending,Unsanctioned,Lok Sabha,1079,2023,9,West Bengal|DIAMOND HARBOUR|Unknown|Unknown,"na - construction of roads, approach roads, link roads and pathways",0.25
Shri Abhishek Banerjee,"NA - Construction of roads, approach roads, link roads and pathways",Normal/Others,West Bengal,DIAMOND HARBOUR,DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA,Maheshtala,Ward-21,Unknown,Unknown,2023-09-25,200000,Action Pending,Unsanctioned,Lok Sabha,1079,2023,9,West Bengal|DIAMOND HARBOUR|Unknown|Unknown,"na - construction of roads, approach roads, link roads and pathways",0.25
Shri Abhishek Banerjee,"NA - Construction of roads, approach roads, link roads and pathways",Normal/Others,West Bengal,DIAMOND HARBOUR,DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA,Maheshtala,Ward-20,Unknown,Unknown,2023-09-25,200000,Action Pending,Unsanctioned,Lok Sabha,1079,2023,9,West Bengal|DIAMOND HARBOUR|Unknown|Unknown,"na - construction of roads, approach roads, link roads and pathways",0.25
Shri Abhishek Banerjee,"NA - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,West Bengal,DIAMOND HARBOUR,DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA,Maheshtala,Ward-19,Unknown,Unknown,2023-09-25,200599,Action Pending,Unsanctioned,Lok Sabha,1079,2023,9,West Bengal|DIAMOND HARBOUR|Unknown|Unknown,"na - construction of roads, link roads, pathways or any other road with or without drainage system",0.2994
Shri Abhishek Banerjee,"NA - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,West Bengal,DIAMOND HARBOUR,DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA,Maheshtala,Ward-18,Unknown,Unknown,2023-09-25,200000,Action Pending,Unsanctioned,Lok Sabha,1079,2023,9,West Bengal|DIAMOND HARBOUR|Unknown|Unknown,"na - construction of roads, link roads, pathways or any other road with or without drainage system",0.25
Shri Abhishek Banerjee,"NA - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,West Bengal,DIAMOND HARBOUR,DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA,Maheshtala,Ward-17,Unknown,Unknown,2023-09-25,200000,Action Pending,Unsanctioned,Lok Sabha,1079,2023,9,West Bengal|DIAMOND HARBOUR|Unknown|Unknown,"na - construction of roads, link roads, pathways or any other road with or without drainage system",0.25
Shri Abhishek Banerjee,"NA - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,West Bengal,DIAMOND HARBOUR,DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA,Maheshtala,Ward-16,Unknown,Unknown,2023-09-25,200000,Action Pending,Unsanctioned,Lok Sabha,1079,2023,9,West Bengal|DIAMOND HARBOUR|Unknown|Unknown,"na - construction of roads, link roads, pathways or any other road with or without drainage system",0.25
Shri Abhishek Banerjee,"NA - Construction of roads, approach roads, link roads and pathways",Normal/Others,West Bengal,DIAMOND HARBOUR,DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA,Maheshtala,Ward-15,Unknown,Unknown,2023-09-25,200000,Action Pending,Unsanctioned,Lok Sabha,1079,2023,9,West Bengal|DIAMOND HARBOUR|Unknown|Unknown,"na - construction of roads, approach roads, link roads and pathways",0.25
